3.568,49.403,0.92993,0.41528,6.6954,-0.31133,0.40016
4.1937,17.807,1.1455,0.43004,8.8773,-0.47188,0.38395
2.1393,10.718,0.70448,0.14688,7.8342,-0.19076,0.22449
3.1581,62.105,1.2251,0.41448,8.0716,-0.12624,0.62421
2.2255,17.165,0.5081,0.28569,8.934,-0.64804,-0.050185
4.0724,22.726,1.2692,0.5386,9.9448,-0.58011,0.42853
1.9719,10.086,1.1863,0.31632,11.004,-0.13925,0.539
2.216,9.6003,1.0801,0.060473,8.1567,0.22657,0.57143
2.0728,16.006,1.1075,0.23311,8.4257,0.082159,0.59939
3.801,118.63,1.9447,0.80789,13.068,-0.52718,0.87745
4.3051,38.713,1.23,0.57606,9.1563,-0.58683,0.4342
2.1666,11.436,0.58222,0.15656,7.1762,-0.26421,0.13976
2.8201,59.991,0.88405,0.57672,8.5866,-0.63444,0.28002
2.3159,23.408,0.88223,0.25357,7.8798,-0.15452,0.37992
3.8825,45.239,1.9552,0.59227,14.303,-0.47768,0.77467
2.1248,13.586,1.0198,0.069579,9.4169,0.053708,0.44479
2.0816,32.395,1.1918,0.45415,9.7054,-0.1769,0.60522
3.0036,34.349,0.7345,0.23097,10.516,-0.68681,-0.028955
2.609,29.481,1.3994,0.27118,12.261,-0.1653,0.56976
3.3978,20.108,0.6852,0.40799,7.4281,-0.61704,0.11165
2.0615,19.967,1.4941,0.95086,7.2784,-0.13925,1.0564
2.419,31.756,1.3587,0.74287,8.1276,-0.20979,0.82916
2.2472,38.263,0.88881,0.15063,8.1571,-0.060451,0.37659
1.9517,9.537,0.14997,0.10373,6.0317,-0.50409,-0.203
3.8129,55.52,1.9849,0.37433,10.922,0.21765,1.0915
4.8203,71.647,2.3759,0.68209,11.179,0.090818,1.3478
2.5106,33.622,1.1363,0.14895,10.855,-0.13588,0.4159
2.0397,24.549,0.13831,0.17359,8.2595,-0.80569,-0.35581
3.7707,65.334,1.5327,0.69653,8.7342,-0.27152,0.82225
2.9963,16.582,0.9542,0.22871,6.5693,-0.017178,0.47787
2.9603,57.884,0.93151,0.48997,9.1148,-0.58269,0.27459
4.1781,76.641,1.9632,0.74698,9.523,-0.055098,1.1478
2.6505,35.667,1.5865,0.14507,9.0769,0.47632,0.9675
2.6612,17.804,0.54238,0.069662,9.9711,-0.58963,-0.13899
2.7155,21.569,0.88282,0.47007,7.7946,-0.42614,0.34478
3.7015,24.583,1.3889,0.6054,9.537,-0.41486,0.6203
2.8617,41.846,1.5529,0.52013,8.8718,0.052544,0.92419
2.7868,38.885,1.0581,0.087656,8.633,0.029203,0.45441
3.8058,136.04,1.6867,0.64249,14.631,-0.81996,0.49105
1.9854,14.241,0.82289,0.28178,6.7886,-0.08361,0.42221
2.3956,45.922,0.92278,0.36863,8.7541,-0.33075,0.35522
2.4486,27.238,1.402,0.90359,8.0808,-0.32745,0.87231
2.5146,15.787,0.90688,0.23124,10.016,-0.36166,0.24158
2.4264,33.197,0.35001,0.056944,7.4265,-0.46246,-0.13457
2.1926,12.867,1.6393,0.25246,9.5755,0.46081,1.0454
3.4608,52.329,1.4551,0.578,8.8346,-0.19627,0.76668
3.647,33.086,1.8585,0.41995,7.839,0.46081,1.2314
2.3337,13.259,0.70538,0.21458,5.9976,-0.10759,0.32158
2.3201,16.554,1.4255,0.66591,7.2608,0.037302,0.96224
3.9403,83.496,1.8612,0.61479,11.545,-0.25032,0.90124
3.573,27.198,0.68086,0.096044,9.4571,-0.58269,-0.067956
2.182,15.274,0.50913,0.29993,7.3069,-0.49572,0.057009
2.6123,62.347,0.83155,0.81932,4.8912,-0.50409,0.50039
2.6047,41.427,0.69811,0.28903,9.6474,-0.60782,0.045889
